Task Type,Task ID,Task Name,Status,Task Content,Assignee,Priority,Latest Comment,Comment Count,Assigned Comment Count,Due Date,Start Date,Date Created,Date Updated,Date Closed,Date Done,Created By,Space,Folder,List,Subtask ID's,Subtask URL's,tags,Lists,Sprints,Linked Tasks,Linked Docs,Time Logged,Time Logged Rolled Up,Time Estimate,Time In Status,Points Estimate,Points Estimate Rolled Up,Ad-Hoc Capacity (number),Additional Comments (text),Assets Check Days (short text),Category (drop down),Context (labels),Coordinator (drop down),External Comms (Form Entry) (drop down),FADMIN Merchant Page (url),FQC (drop down),FQC (Form Entry) (drop down),FQC Capacity (number),FTP Path (url),Flyer Cadence (drop down),Flyer Review (drop down),Flyer Review Guide (url),Flyer Run (url),Flyer Type ID (short text),Focus (drop down),Lead (drop down),Lead (Form Entry) (short text),Merchant (drop down),Merchant ID (short text),Merchant Name (short text),OneGuide (url),Package (drop down),Page Swap Guide Audit (drop down),Page Swaps & Revisions (drop down),Page Swaps & Revisions (Form Entry) (drop down),Parent Banner (drop down),Preview Days (short text),Processor (Form Entry) (short text),Requester Name (short text),Retailer (drop down),Retailer Info (labels),Segment (drop down),Tier (drop down),Total Capacity Owned (formula),Upload (drop down),Upload (Form Entry) (drop down),Upload Capacity (number),⚡ Create New Run Task on PS Board (button),👀 Off-App Check (drop down),🗓 Scheduled Until (date)
Task,86e0k1gxm,Supermarche Aures,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:59 pm -04:00","Thursday, April 16th 2026, 3:08:33 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,7,N/A,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/6798/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/6798/ftp_files,Weekly,,,,12123,,Megan Kernaghan,,,6798,,https://docs.google.com/document/d/1ixgAZDr5ZaGEbQcBNP0J4msyQrpjo74slSKDyKqhRQ4/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Supermarche Aures,,Longtail,,,PS Eligible,,,,,
Task,86dvy3zkn,Supermarche PA,active retailers,"Files are usually late - recieved Wednesday or Thursday morning, for a Monday Go-live. Processing is completed overnight, for a Friday FQC
",[],none,,0,0,,,"Friday, February 7th 2025, 10:52:48 am -05:00","Thursday, April 16th 2026, 3:09:00 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,10725 hours,,0,5,,4,Grocery,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/3287/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/3287/ftp_files,Weekly,,,,11930,,Megan Kernaghan,,,3287,,https://docs.google.com/document/d/1Y3nsoo_toFQzFlvimccaZq6FMgBV-pGicYWDkHhKnUQ/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Supermarche PA,,Longtail,3,25,PS Eligible,,10,,,"Sunday, January 31st 2027"
Task,86dtu2q5e,Supermercado Nuestra Familia,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:43 pm -04:00","Friday, April 17th 2026, 10:05:14 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2693/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2693/ftp_files,Weekly,,,,6883,,Rachel Kyryliuk,,,2693,,https://docs.google.com/document/d/1MkfyV7F21rJR1GpeuFVyWdRN-aXL9GZ6sOSpYnsh4EU/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Supermercado Nuestra Familia,,Longtail,5,,PS Eligible,,,,,"Saturday, December 26th 2026"
Task,86dw8mx4v,Sutherlands,active retailers,,[],none,,0,0,,,"Friday, March 14th 2025, 3:28:23 pm -04:00","Thursday, April 16th 2026, 3:10:52 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,9822 hours,,0,,,5,Grocery,,Ebony Powell,,https://fadmin.flippback.com/merchants/6678/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/6678/ftp_files,Bi-Weekly,,,,11786,,SE,,,6678,,https://docs.google.com/document/d/1Ppz_xRoey75RYpEdbCm8ZOC5tuv_bN1ovnWezX0NOkY/edit?tab=t.0,,,OPS,,,,,,Sutherlands,,Longtail,4,20,PS Eligible,,10,,,"Wednesday, March 11th 2026"
Task,86dtu2q5n,TA Appliances,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:47 pm -04:00","Thursday, April 16th 2026, 3:11:48 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,,"Home Goods, Furniture & Appliances",,Marion Kang,,https://fadmin.flippback.com/merchants/4337/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/4337/ftp_files,Ad-Hoc,,,,4738,,SE,,,4337,,https://docs.google.com/document/d/1mzUF_sxe_LLBeS0MDTNlbgE-aLiU9HAJOJOlS-LoqvU/edit?tab=t.0#heading=h.ksibp83ykgmq,,,OPS,,,,,,TA Appliances,,Longtail,5,20,PS Eligible,,10,,,
Task,86e0k1gxv,Target USA,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:16:00 pm -04:00","Thursday, April 16th 2026, 3:11:59 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,15h,725 hours,,0,,,8,General Merch,,Ebony Powell,,https://fadmin.flippback.com/merchants/2040/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2040/ftp_files,Weekly,,,,381,,Diandra Gonzalez Charris,,,2040,,https://docs.google.com/document/d/1m3ksvWvVVnqCPrezgSm9kb3IEjxwyU1cZer03jXy5A4/edit#heading=h.y2dgj7b691i1,,,OPS,,,,,,Target USA,,Longtail,,,PS Eligible,,,,,
Task,86dtu2q5r,Tbaytel,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:48 pm -04:00","Thursday, April 16th 2026, 3:12:08 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30m,16460 hours,,0,10,,7,Electronics,,Ebony Powell,,https://fadmin.flippback.com/merchants/6053/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/6053/ftp_files,Ad-Hoc,,,,9789,,Hannah Schiff-Kearn,,,6053,,https://docs.google.com/document/d/171McxQPaC0tnEUuNWkR9pAH5y6URhtmuFLVzI4OOCkw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Tbaytel,,Longtail,4,30,PS Eligible,,10,,,
Task,86dtu2q62,Tepperman's (Catalogue),active retailers,"FQC must be completed before NOON the day before go live

",[],none,Updated:  https://flippit.atlassian.net/jira/core/projects/FLX/board?filter=type%20%3D%20%22Flex%20-%20Processing%20Support%20Retailer%20Changes%22&selectedIssue=FLX-482  ,1,0,,,"Thursday, June 13th 2024, 6:24:50 pm -04:00","Thursday, April 16th 2026, 3:12:36 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,,"Home Goods, Furniture & Appliances",,Ebony Powell,,https://fadmin.flippback.com/merchants/2079/dashboard,PS Eligible,,0,https://fadmin.flippback.com/merchants/2079/ftp_files,Ad-Hoc,,,,6446,,Addie Dobson,,,2079,,https://docs.google.com/document/d/1TopC05KCtwPfSYUC05-p7MnPsoTPK0IA_2A68J7x9qw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Tepperman's (Catalogue),,Longtail,3,15,PS Eligible,,15,,,
Task,86dtu2q65,Tepperman's (Outlet),active retailers,"FQC must be completed before NOON the day before go live

",[],none,Updated:    https://flippit.atlassian.net/jira/core/projects/FLX/board?filter=type%20%3D%20%22Flex%20-%20Processing%20Support%20Retailer%20Changes%22&selectedIssue=FLX-481  ,1,0,,,"Thursday, June 13th 2024, 6:24:51 pm -04:00","Thursday, April 16th 2026, 3:12:41 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,12,"Home Goods, Furniture & Appliances",,Ebony Powell,,https://fadmin.flippback.com/merchants/2079/dashboard,PS Eligible,,0,https://fadmin.flippback.com/merchants/2079/ftp_files,Weekly,,,,2894,,Addie Dobson,,,2079,,https://docs.google.com/document/d/1TopC05KCtwPfSYUC05-p7MnPsoTPK0IA_2A68J7x9qw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Tepperman's (Outlet),,Longtail,3,15,PS Eligible,,15,,,
Task,86dtu2q67,Tepperman's (Weekly),active retailers,"FQC must be completed by NOON the day before go live

",[],none,Updated:  https://flippit.atlassian.net/jira/core/projects/FLX/board?filter=type%20%3D%20%22Flex%20-%20Processing%20Support%20Retailer%20Changes%22&selectedIssue=FLX-480  ,1,0,,,"Thursday, June 13th 2024, 6:24:52 pm -04:00","Thursday, April 16th 2026, 3:12:47 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,60,,12,"Home Goods, Furniture & Appliances",,Ebony Powell,,https://fadmin.flippback.com/merchants/2079/dashboard,PS Eligible,,0,https://fadmin.flippback.com/merchants/2079/ftp_files,Weekly,,,,2922,,Addie Dobson,,,2079,,https://docs.google.com/document/d/1TopC05KCtwPfSYUC05-p7MnPsoTPK0IA_2A68J7x9qw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Tepperman's (Weekly),,Longtail,3,80,PS Eligible,,20,,,"Tuesday, February 17th 2026"
Task,86dzp0zcy,The Beer Store,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 3:48:07 pm -05:00","Thursday, April 16th 2026, 3:13:40 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,15h,1990 hours,,0,,,4,"Alcohol, Wine and Spirits",,Kayla Summerhayes,,https://fadmin.flippback.com/merchants/4577/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4577/ftp_files,Weekly,,,,5482,,Kayla Summerhayes,,,4577,,https://docs.google.com/document/d/1eEEuBTChFf1hsW7JZvBM_bOBLX8pSbOWJwegGjvkZDw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,The Beer Store,,Longtail,Longtail,,PS Eligible,,,,,
Task,86e0k1gjj,The Brick,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:41 pm -04:00","Thursday, April 16th 2026, 2:20:36 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,306h,725 hours,,0,,,7,"Home Goods, Furniture & Appliances",,Jessica Tam,,https://fadmin.flippback.com/merchants/221/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/221/ftp_files,Weekly,,,,146,,Jenna Toppan,,,221,,https://docs.google.com/document/d/1-LJ4fbKhG5-ZyNT-6IHiUt3nJFsWLPFUkgLIAMwp5LE/edit?tab=t.0,,,PS Eligible,,,,,,The Brick,,Core,,,PS Eligible,,,,,
Task,86e0k1gjp,The Brick,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:41 pm -04:00","Thursday, April 16th 2026, 2:20:34 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,100h,725 hours,,0,,,7,"Home Goods, Furniture & Appliances",,Jessica Tam,,https://fadmin.flippback.com/merchants/221/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/221/ftp_files,Weekly,,,,167,,Jenna Toppan,,,221,,https://docs.google.com/document/d/1-LJ4fbKhG5-ZyNT-6IHiUt3nJFsWLPFUkgLIAMwp5LE/edit?tab=t.0,,,PS Eligible,,,,,,The Brick,,Core,,,PS Eligible,,,,,
Task,86e0k1gk2,The Brick,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:42 pm -04:00","Thursday, April 16th 2026, 2:20:25 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,75h,725 hours,,0,,,7,"Home Goods, Furniture & Appliances",,Jessica Tam,,https://fadmin.flippback.com/merchants/221/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/221/ftp_files,Weekly,,,,7307,,Jenna Toppan,,,221,,https://docs.google.com/document/d/1-LJ4fbKhG5-ZyNT-6IHiUt3nJFsWLPFUkgLIAMwp5LE/edit?tab=t.0,,,PS Eligible,,,,,,The Brick,,Core,,,PS Eligible,,,,,
Task,86e0k1gy3,The Flooring Warehouse,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:16:00 pm -04:00","Thursday, April 16th 2026, 1:58:34 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25h,725 hours,,0,,,7,Home Improvement,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/6816/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/6816/ftp_files,Bi-Weekly,,,,12160,,Megan Kernaghan,,,6816,,https://docs.google.com/document/d/1205hxKGwxGXJ4Bu9uczlVOwYLEFZY2RZAmsAPxCTPAc/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,The Flooring Warehouse,,Longtail,,,PS Eligible,,,,,
Task,86durc3xt,The Grocery People (weekly),active retailers,"There are two kinds of runs within this flyer type. This is the WEEKLY one

Weekly flyer, goes to most stores, codesheet upload, files submitted by Kevin

Wholesale Market flyer, goes to three specific stores, manual upload, files submitted by Amy
",[],none,Noted as inactive by account team during the Assets Check Audit  ,1,0,,,"Wednesday, September 25th 2024, 3:37:40 pm -04:00","Thursday, April 16th 2026, 11:25:32 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,0,,7,Grocery,,Ebony Powell,,https://fadmin.flippback.com/merchants/3685/dashboard,PS Eligible,,15,https://fadmin.flippback.com/merchants/3685/ftp_files,Weekly,,,,3789,,Hannah Schiff-Kearn,,,3685,,https://docs.google.com/document/d/1aZek4ch2DbXrECkasLSiTpmnjBhIRolxEd8Jmhpm0Fk/edit,,Generic Instructions,OPS,,,,,,,,Core,4,30,PS Eligible,,15,,,
Task,86durc3yc,The Grocery People (wholesale),active retailers,"There are two kinds of runs within this flyer type. This is the WHOLESALE one

Weekly flyer, goes to most stores, codesheet upload, files submitted by Kevin

Wholesale Market flyer, goes to three specific stores, manual upload, files submitted by Amy
",[],none,Noted as inactive by account team during the Assets Check Audit  ,1,0,,,"Wednesday, September 25th 2024, 3:37:42 pm -04:00","Thursday, April 16th 2026, 11:25:36 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,0,,7,Grocery,,Ebony Powell,,https://fadmin.flippback.com/merchants/3685/dashboard,PS Eligible,,15,https://fadmin.flippback.com/merchants/3685/ftp_files,Weekly,,,,3789,,Hannah Schiff-Kearn,,,3685,,https://docs.google.com/document/d/1aZek4ch2DbXrECkasLSiTpmnjBhIRolxEd8Jmhpm0Fk/edit,,Generic Instructions,OPS,,,,,,,,Core,4,30,PS Eligible,,15,,,
Task,86dtu2q6c,The North West Company (GenMerch),active retailers,"Monthly catalogue publications, usually 2-3 per month. File names will either be ""big ticket flyer"", ""price drop"", or ""catalogue"".
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:55 pm -04:00","Thursday, April 16th 2026, 11:25:06 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,7,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/4620/dashboard,PS Eligible,,5,https://fadmin.flippback.com/merchants/4620/ftp_files,Monthly,,,,6434,,Megan Kernaghan,,,4620,,https://docs.google.com/document/d/1TF9Y76uIwFGCAel6X5d_RgzhFQPW5ZPnJ9Ah3u064Gw/edit?tab=t.0#heading=h.ygtp7f43qtws,,,OPS,,,,,,The North West Company (GenMerch),,Longtail,3,5,OPS,,0,,,
Task,86dtu2q6d,The North West Company (Weekly),active retailers,"There is one weekly publication. Steps explaining this are in the account guide under Upload (sortd processing). Files for this publication are usually ""food flyer pdfs"" followed by the date. Ex: /food flyer pdfs/2023/june 22, 2023
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:56 pm -04:00","Thursday, April 16th 2026, 11:25:10 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,10,,7,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/4620/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/4620/ftp_files,Weekly,,,,6254,,Megan Kernaghan,,,4620,,https://docs.google.com/document/d/1TF9Y76uIwFGCAel6X5d_RgzhFQPW5ZPnJ9Ah3u064Gw/edit#heading=h.ygtp7f43qtws,,,OPS,,,,,,The North West Company (Weekly),,Longtail,3,30,PS Eligible,,0,,,"Wednesday, December 23rd 2026"
Task,86duwhf8b,The Old Farm Market,active retailers,,[],none,,0,0,,,"Thursday, October 10th 2024, 4:00:07 pm -04:00","Thursday, April 16th 2026, 11:24:43 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,13606 hours,,0,,,3,Grocery,,,,https://fadmin.flippback.com/merchants/6684/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/6684/ftp_files,Weekly,,,,11798,,Jenna Toppan,,,6684,,https://docs.google.com/document/d/1Co46oU7q0gFO_Y4pgsJF_1bBsua4v7l83J_9h-ryx-o/edit#heading=h.y2dgj7b691i1,,,OPS,,,,,,The Old Farm Market,,No Active Relationship,4,20,PS Eligible,,10,,,"Monday, March 24th 2036"
Task,86e0k1gy2,The Paint Shop,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:16:00 pm -04:00","Thursday, April 16th 2026, 11:10:34 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30h,725 hours,,0,,,7,Home Improvement,,Ebony Powell,,https://fadmin.flippback.com/merchants/5749/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/5749/ftp_files,Monthly,,,,8871,,Addie Dobson,,,5749,,https://docs.google.com/document/d/1GR5fSHqhwR7fxkG-E9GmJwKOLUXHSEOyqiS8YWrjdRk/edit?usp=sharing,,,PS Eligible,,,,,,The Paint Shop,,Longtail,,,PS Eligible,,,,,
Task,86dtu2q6e,The Sleep Factory,active retailers,"Retailer does not have a schedule and flyer dates vary. Publicaitons are ad-hoc.
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:24:57 pm -04:00","Thursday, April 16th 2026, 11:10:22 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25m,16460 hours,,0,0,,6,"Home Goods, Furniture & Appliances",,Rushia Fernandes,,https://fadmin.flippback.com/merchants/2745/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/2745/ftp_files,Ad-Hoc,,,,2908,,Megan Kernaghan,,,2745,,https://docs.google.com/document/d/19hkBQHXebTmQ1erBF80fQ3wv4hDZJ27s2oPgzcOEJLY/edit?tab=t.0#heading=h.35qcqd1orzvx,,,PS Eligible,,,,,,The Sleep Factory,,Longtail,4,10,PS Eligible,,0,,,
Task,86e0k1gyk,Tisol,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:16:01 pm -04:00","Thursday, April 16th 2026, 11:09:12 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/4690/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4690/ftp_files,Bi-Weekly,,,,6118,,Rachel Kyryliuk,,,4690,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Tisol,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gyr,Tisol,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:16:01 pm -04:00","Thursday, April 16th 2026, 11:09:15 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/4690/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4690/ftp_files,Weekly,,,,12087,,Rachel Kyryliuk,,,4690,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Tisol,,Longtail,,,PS Eligible,,,,,
